id,user_posted,description_translated,date_posted,likes,replies,reposts,views
1868139663409713199,ufc,"DEBUT DUBS 🙌

Navajo Stirling comes out on top tonight! #UFCTampa","""2024-12-15T03:42:58.000Z""",477,74,52,111424
1868122571948040328,ufc,"Joel Alvarez keeps his 100% finish streak 🤯

He gets it done in ONE! #UFCTampa","""2024-12-15T02:35:03.000Z""",2158,94,207,166384
1868179492981927966,ufc,"Due to a Doctor's Stoppage Joaquin Buckley wins by TKO.

#UFCTampa","""2024-12-15T06:21:14.000Z""",20376,1010,1141,2811134
1868122163913408640,WWE,The Legends are out at #SNME!,"""2024-12-15T02:33:26.000Z""",4564,147,527,1368007
1868131382892867835,WWE,What a night at #SNME! 🙌,"""2024-12-15T03:10:04.000Z""",5394,213,755,316035
1868143057633173600,WWE,"Upon leaving gorilla, Triple H got into a confrontation with Kevin Owens. 

#SNME","""2024-12-15T03:56:28.000Z""",27354,742,3313,2407550
1868101003964227862,WWE,"🗣️ LET’S GOOOOOOOOOOO!

@PatMcAfeeShow is back! 🙌

#SNME","""2024-12-15T01:09:21.000Z""",6790,177,927,569213
1865765274726891854,Bro███ynN███,"hustle personified 😤

keep an eye on @trendonw during this play","""2024-12-08T14:28:00.000Z""",157,2,16,18516
1868341373348524154,Bro███ynN███,"Welcome to Brooklyn, @DeAnthonyMelton &amp; @reece_beekman!","""2024-12-15T17:04:30.000Z""",1796,43,129,113467
1867600139159793910,Bro███ynN███,"it's finally gameday again!

📺: @YESNetwork","""2024-12-13T15:59:06.000Z""",249,13,21,16756
1867660026841903561,dea███unj███e,"I've made some ""So Good"" Spotify playlists!

🔗 3 Hours (20 total streams):","""2024-12-13T19:57:04.000Z""",124,2,86,3498
1866598583115583772,Bro███ynN███,"on this day in 2011: an 11-year-old @trendonw was goin' crazy for his big bro, @Cwat205","""2024-12-10T21:39:16.000Z""",648,9,61,56290
1866996926811381950,Bro███ynN███,"Only @mrvincecarter15 would be smiling mid-air while pulling off a ridiculous 360 layup.

The legend himself takes us through some of his most unforgettable moments for our new series, Nets Rewind →","""2024-12-12T00:02:09.000Z""",150,3,34,35683
1866302210868457487,Bro███ynN███,"The holidays are here, and @dayron_sharpe is spreading festive cheer! 🎁

He treated kids from SCO Family of Services to an early holiday shopping spree, courtesy of @Ticketmaster.","""2024-12-10T02:01:35.000Z""",141,4,10,14547
1867229145362735481,Bro███ynN███,"Clax out here putting in work on both sides of the court 💪

Catch more of his impact in a brand new episode of The Backcourt, presented by @Ticketmaster, with @sarahkustok &amp; @LucasKaplan_ →","""2024-12-12T15:24:54.000Z""",65,6,9,14056
1865559244579237964,Bro███ynN███,.@doefinney_10 is an elite combo of dancing and shooting 😂,"""2024-12-08T00:49:18.000Z""",110,3,11,23239
1865253872740057219,Bro███ynN███,Our guys showing love to the @LongIslandNets tonight ♥️,"""2024-12-07T04:35:52.000Z""",200,1,22,18665
1867390776420053337,Bro███ynN███,our answer is @mrvincecarter15 every time frfr,"""2024-12-13T02:07:10.000Z""",172,4,14,13463
1867765442502111312,Bro███ynN███,.@thejalenwilson assertive! 💪😤,"""2024-12-14T02:55:57.000Z""",402,6,18,40221
1866014924918718924,LaL███,"Never stop believing. ❤️🤍

@Atleti | #Lalaigaeasports","""2024-12-09T07:00:01.000Z""",1013,12,51,39620
1867983813495963886,Bro███ynN███,"ISO JOE 🥶

On this day in 2012, @TheJoeJohnson7 delivered the game-winner in a double overtime thriller. With @JerrySeinfeld in the building, Ian Eagle delivered an iconic line.","""2024-12-14T17:23:41.000Z""",447,11,56,72301
1867629080658817438,Bro███ynN███,had to get our guys mic’d up last week for the @LongIslandNets game so we could catch all the sideline banter 😂,"""2024-12-13T17:54:06.000Z""",93,3,7,12803
1865502256386245014,Bro███ynN███,"From skyline views to the best pizza spot, @thejalenwilson shares his favorite spots throughout the borough. 

a thread ⤵️","""2024-12-07T21:02:51.000Z""",200,6,16,16733
1868344706603573664,Bro███ynN███,"A relentless competitor. 

Thank you for everything you brought to Brooklyn, @DS17_FG","""2024-12-15T17:17:44.000Z""",2682,44,220,1004854
1868343406868729976,Bro███ynN███,"Thank you, @DS17_FG","""2024-12-15T17:12:34.000Z""",4504,60,285,88375
1865852041874354604,Bro███ynN███,.@doefinney_10's back in action 🙌,"""2024-12-08T20:12:47.000Z""",57,3,7,24962
1868321722774003989,tok███erm███l,"ICYMI: @Aptos (L1) is on track to flip @base (L2) in daily active users.

An active user is defined as a (i) unique address that (ii) engages in a revenue-generating transaction (iii) during the relevant time period.","""2024-12-15T15:46:25.000Z""",114,5,15,12958
1867666716031127688,Bro███ynN███,"this year isn't the first time Cam's been hitting the no-dip threes

learn more in the latest Nets Film Focus, presented by @CarMax →","""2024-12-13T20:23:39.000Z""",179,5,30,68628
1866883913895006221,Bro███ynN███,Join us in wishing @NoahEagle15 a happy birthday! 🎂,"""2024-12-11T16:33:04.000Z""",226,11,19,23935
1861417375922561069,xu9███583███,"Many well-known international media witnessed and recorded the #June 4th Holocaust, and the BBC was one of them. It captured the most tragic scene from the late night of June 3 to the morning of June 4 and the nearby Tiananmen Square.
 Gunshots, screams, cry for help, and wailings endlessly. The scene is bloody, be careful.","""2024-11-26T14:31:00.000Z""",4085,163,740,1190863
1806682044581269912,LUO███NGZ███,"The Japanese Embassy in China lowered the flag at half-mast with the highest standards and etiquette to express condolences to Ms. Hu Youping!
The Japanese government promises to grant permanent residence to its immediate family members and pay pensions!
It also initiated a memorial and mourning rally for Ms. Hu at 1-37-4.2F, Kanda-Kanbocho Suei Pavilion, Chiyoda District, Kyoto City at 15:00 on June 30, 2024!
It's so funny. A brave man died in his motherland, not allowed to offer flowers or gatherings to memorialize, but Japan is holding it!","""2024-06-28T13:32:20.000Z""",3500,211,886,298098
1750931862334415023,Tru███edi███3,"#Huang Mingzhi released the latest insulting MV again! 😄
Winnie plays in a friendly role!","""2024-01-26T17:21:01.000Z""",2581,116,720,330931
1740691978470482141,Nms███eBo███,#Rabbit friends confusing behavior,"""2023-12-29T11:11:22.000Z""",1645,137,77,355493
1858832466741510215,LUO███NGZ███,"Breaking out:
On the afternoon of November 19, 2024, an elderly woman was stabbing someone with a knife on the streets of Guangzhou. After the police arrived, the old woman stabbed the police with a knife and was shot dead by the police on the spot!","""2024-11-19T11:19:30.000Z""",2745,349,563,1498601
1859826472489468258,Nms███eRe███rch███,#Rabbit friends confusing behavior,"""2024-11-22T05:09:19.000Z""",2575,241,92,393764
1831121815961534933,xu9███583███,"This is a video that was cut off by CCTV. It was not broadcast in the special report of the news broadcast for more than 5 minutes that night. Deng Xiaoping's speech when he met cadres above the capital's martial law troops, blood was heard in his words.
 June 4th #remember p4","""2024-09-04T00:07:16.000Z""",4097,323,688,1515268
1861859237103825350,xia███ngc███ue,Bo Guagua wedding scene.,"""2024-11-27T19:46:48.000Z""",3761,459,569,1947234
1809172791268348403,sne███xxx███,"A bikini with a very visible underboob
#Bikini Day","""2024-07-05T10:29:40.000Z""",31610,297,1915,1372851
1831084476539220196,LUO███NGZ███,"The CCP is engaged in literary inquisition again!
Students who scolded the Communist Party and Marxism at Northwestern University were sentenced to eight years in prison!
Let me tell you a joke: China is a country with free speech!
On August 27, 2024, in the ""Principles of Marxism"" class at Northwestern University in Xi'an, Shaanxi, China, a student shouted: ""I don't believe in communism, and I don't like fucking communism. I'm annoyed to learn these stupid B theories!""","""2024-09-03T21:38:53.000Z""",3574,1557,814,1610328
1802236576623473129,xin███dia███a,"The CCP mobilized all resources and banned this video across the Internet!
Netizens put in English to make this video go viral all over the world!","""2024-06-16T07:07:38.000Z""",6803,362,1672,1390919
1797787855546429621,Tru███edi███3,"No one knows who he is, nor whether he left the square alive, but he has always lived in our hearts, inspiring countless Chinese people to continue to fight and fight for democracy, freedom and constitutionalism. His answer is undoubtedly the voice of our generation of students, and it seems to have become synonymous with #June 4th.","""2024-06-04T00:30:00.000Z""",1819,113,334,98380
1817456059818373296,Tru███edi███3,"Even the police 👮‍♀️ have come to TikTok to report
Question: Why now many people would rather report online with real names than call the police directly?
Netizen replied: Because the police chief himself posted on the Internet for help.","""2024-07-28T07:04:26.000Z""",1509,149,448,505266
1862883847685181919,LUO███NGZ███,"Unveil the veil of retired female gymnastics champion Wu Liufang, you will find that you cannot be a good person in China, otherwise the CCP will make you lose money!
Why is Wu Liufang becoming more and more serious?
In his sports career, he won 15 gold medals and 16 silver medals. As a result, he was injured during the game, almost twisted his neck, and was carried out directly on the field, and finally had to retire.
In 2019, I went to a training institution in Hangzhou to work as a teacher, but my boss owed my salary and almost lost food. Later, I went to a sports school in Jiaxing and said that it had a staffing, but I didn’t get the staffing, so others got the staffing first. So I returned to Hangzhou to do live broadcasts. As a result, I encountered Guan Chenchen's incident and then I exposed her online. As a result, it would be fine if she didn't reveal it. After she found out that she had gone to charity every week when her boss owed her salary in Zhejiang. Specifically, it is for 2 years to take care of children with autism and Down syndrome every month. If you go to watch the videos of her taking these children, you will find that when she brings these autistic and Down syndrome children, she always has a lot of laughter. I think parents with children can realize what this concept is. Let alone children with autism and Down syndrome.
Even if you teach normal children to do homework, at least nine out of ten parents can’t laugh. Later, Wu Liufang made a live broadcast, but after talking about her poor home, she finished crying, and then continued to come back and was banned by the platform. She could no longer dance, so she could only say with tears in her eyes: I am so embarrassed to take everyone's gifts.
After she was banned by the platform, the live broadcast said that she was very strong inside. Actually, it’s nothing big. In the live broadcast room, she was crying and she couldn’t speak smoothly, okay?
This girl obviously can't stand it anymore, and she still insists on lying to be able to withstand it.
So, at the beginning, I really treated her as the edge master and then started to snatch her from the Internet, and I found that this person was not easy. If I continue to expose her, I find that this person is so pitiful. If I expose her again, I find that this person is simply a female Bodhisattva.
You can see, with Wu Liufang's appearance, she will live a comfortable life by just finding a CCP official to support her. Why didn't she join the crowd? This is why she lived a rare life!
Continued in the comment section...","""2024-11-30T15:38:14.000Z""",3642,238,706,919818
1814677768350654766,LUO███NGZ███,"He is worthy of being a woman under the rule of the Communist Party of China, and he is both deserving and standing!
This is because you haven’t met a ruthless person. When you meet a ruthless person, you have gone from being enthusiastic citizen to becoming a beautiful and frozen person! The kind of lying in the morgue!
Who knows this bitch? Give him or her some information!","""2024-07-20T15:04:29.000Z""",2609,852,531,1404447
1746686655149531214,Tru███edi███3,"He is really a slave from the three surnames.
#Gu Ailing","""2024-01-15T00:12:05.000Z""",1454,411,141,735316
1803252944466485562,xin███dia███a,"Just now, Shanghai Metro stabbed people without any difference and banned the entire network! Be careful!","""2024-06-19T02:26:19.000Z""",5456,566,1013,2862398
1844285044287996170,Tru███edi███3,"The movie ""State-owned Organs"" was released, and it was even threatened and intimidated by bombs and was not allowed to be played!
#官网新官方新官方新官方新官网站网站, the real documentary ""State-owned Organs"" tells the horror incident of live organ harvesting. Unexpectedly, after the release of cinemas across Taiwan in October, they received intimidation letters, threatening to release bombs and other messages in the cinemas. The police have been constantly receiving reports. Now, in addition to strengthening patrols, they also investigate the IP location and preliminary analysis are a common harassment method used by Chinese cyber army and committing crimes abroad.","""2024-10-10T07:53:14.000Z""",1624,51,596,248407
1780154954155434150,GFW███g,"Just yesterday, B station anchor Hu Chenfeng was hit by a straight ball in the live broadcast room and exploded: ""Do you think Xi is a dictator?""

At present, he has been suspended for three days due to ""physical discomfort"".

Submission By:/ \ /","""2024-04-16T08:43:09.000Z""",4506,667,522,2723358
1840692814465642929,GFW███g,"Go to your fucking National Day!
Fuck Xi Jinping!

#Middle Finger Revolution","""2024-09-30T09:59:00.000Z""",5868,1164,380,1014510
1767035199433674777,Nms███eRe███rch███,#Rabbit friends confusing behavior,"""2024-03-11T03:49:56.000Z""",621,40,24,39318
1868234550913958014,LFC,"The pitchside view of Cody's leveller 🎥

#TeamPixel | #Ad","""2024-12-15T10:00:01.000Z""",5209,87,463,220444
1868335032512938388,Man███Wom███,"The skipper signs off for 2024! 👋

🤳 @MayaLeTissier

#MUWomen","""2024-12-15T16:39:18.000Z""",684,10,62,13214
1868351900367605819,Spu███ffi███l,"Your Spurs side in Southampton 🙌

🔢 @krakenfx","""2024-12-15T17:46:20.000Z""",5291,533,660,1185862
1868391649040007502,Spu███ffi███l,A first @premierleague start for both Djed and Lucas 👏,"""2024-12-15T20:24:16.000Z""",4559,40,186,134600
1868219448026378560,Cel███FC,"🏆 #PremierSportsCup Final Day! 🙌

#CELRAN | #CelticFC🍀","""2024-12-15T09:00:00.000Z""",1866,72,148,136238
1868299717261566206,Bar███ysW███,"From the spot! 🫡

Fowler remains cool for @ManCityWomen 

#BarclaysWSL","""2024-12-15T14:18:58.000Z""",192,3,15,14215
1868377982240501825,Man███Wom███,"Tooney enjoyed that one! 🙌

@EllaToone99 🤳

#MUFC || #MUWomen","""2024-12-15T19:29:58.000Z""",6069,31,718,422931
1618837765269098496,tay███swi███3,The Lavender Haze video is out now. There is lots of lavender. There is lots of haze. There is my incredible costar @laith_ashley who I absolutely adored working with.,"""2023-01-27T05:06:14.000Z""",418491,7780,87730,21603909
1868377777809891613,Spu███ffi███l,"Milestone moment 🤝

Sonny equals Darren Anderton's all-time Spurs assist record of 67 in the @premierleague! 🌟","""2024-12-15T19:29:09.000Z""",5590,65,761,201496
1868342003055952348,tal███ORT███,Roy Keane swears on live TV in angry Man United rant,"""2024-12-15T17:07:00.000Z""",53,32,4,74110
1868373005900165346,Cel███FC,"More momentous moments! 🤩

#CELRAN | #PremierSportsCup | #CelticFC🍀","""2024-12-15T19:10:11.000Z""",2682,17,180,74792
1868290430422643138,pre███gby███,"A dream debut 😍

Liam Williams in a @Saracens shirt. Scoring tries. You know it makes sense 🔥

#InvestecChampionsCup","""2024-12-15T13:42:04.000Z""",107,3,4,35936
1868375312725155941,Pro███sMe███A,"The Proteas have landed in the Mother City! 🌍🏏

Cape Town and Paarl, are you ready? 🇿🇦Our ODI squad is locked, loaded, and fired up to take on Pakistan this week. Don’t miss the action – grab your tickets and join the gees at the stadium! 🇿🇦🔥

🎟️ https://t.co/V0eYiAMKYS 

#WozaNawe #BePartOfIt #SAvPAK","""2024-12-15T19:19:21.000Z""",59,2,6,4243
1868386043529224600,Bar███ysW███,"What a performance from Sara Holmgaard today!

#BarclaysWSL @EvertonWomen","""2024-12-15T20:02:00.000Z""",75,1,3,8622
1868308709203472757,Bar███ysW███,"Grace Clinton strikes again ⚡️

#BarclaysWSL @ManUtdWomen","""2024-12-15T14:54:42.000Z""",579,8,68,21601
1868297099680309710,Bar███ysW███,"The curve on that strike from Leon! 👀

#BarclaysWSL @AVWFCOfficial","""2024-12-15T14:08:34.000Z""",326,5,17,22081
1868309889782800894,Man███Wom███,"Good pressing, better finish ✨

🎥: @BarclaysWSL 

#MUWomen","""2024-12-15T14:59:23.000Z""",825,7,91,23647
1868395309748957363,tal███ORT███,"🚨 The ULTIMATE Usyk vs Fury 2 Preview in partnership with @DAZNBoxing 🥊 

A headcam exclusive with @McGuigans_Gym and @SpencerOliver reveals where the fight will be won and lost.

WATCH in full HERE:","""2024-12-15T20:38:49.000Z""",21,4,5,41355
1868366665588605415,tal███ORT███,Troy Deeney tells Man United and Arsenal to avoid signing Viktor Gyokeres at all costs,"""2024-12-15T18:45:00.000Z""",25,9,4,32337
1868309275384193427,eng███dcr███et,"All out for 395 on Day 1 🏏

Follow live in our match centre 👉","""2024-12-15T14:56:57.000Z""",107,8,5,24346
1868296081907593280,Cel███FC,"🤩 The scene is set for #PremierSportsCup Final! 

Team news from Hampden 🔜

#CELRAN | #CelticFC🍀","""2024-12-15T14:04:31.000Z""",1484,22,85,128215
1868361629957820914,Cel███FC,"Glasgow Celtic are the 2024 #PremierSportsCup Winners! 🏆 

Congratulations to Brendan Rodgers &amp; the Bhoys! 👏

#CelticFC🍀","""2024-12-15T18:24:59.000Z""",367,4,79,10495
1868366799961727090,Cel███FC,"Beautiful Sunday! 🏆

#CELRAN | #PremierSportsCup | #CelticFC🍀","""2024-12-15T18:45:32.000Z""",7968,80,1373,213748
1739121469609947376,Nms███eRe███rch███,#Rabbit friends confusing behavior,"""2023-12-25T03:10:44.000Z""",686,139,22,130102
1868302493945303194,McL███nF1███,"This time last week. 🤩🏆

#ThisTeam

#ThisTeam","""2024-12-15T14:30:00.000Z""",3423,41,316,74207
1868345700871971161,Bar███ysW███,"Striking the back of the net with the last kick of the first half to seal the three points 👏

#BarclaysWSL @ManUtdWomen","""2024-12-15T17:21:41.000Z""",133,2,9,12531
1868365557734756583,Man███,"🔊🔊🔊

#Murnc || #MCUDI","""2024-12-15T18:40:36.000Z""",24850,346,4113,464062
1866021126738158030,MFL███,The Malaysian Football League (MFL) has updated the MFL Challenge Cup 2024-2025 match schedule involving several games. This amendment has been approved by both teams involved.,"""2024-12-09T07:24:40.000Z""",5,0,3,1078
1868376656290984434,Spu███ffi███l,100 @premierleague appearances and counting 🔥,"""2024-12-15T19:24:42.000Z""",4679,23,282,128216
1868417500565647762,tal███ORT███,Jobe Bellingham swears as late winner gets Sunderland promotion charge back on track,"""2024-12-15T22:07:00.000Z""",35,3,2,36697
1868087325017694336,tal███ORT███,Ryan Reynolds brings Hollywood superstar to pub before Wrexham's 2-2 draw vs Cambridge,"""2024-12-15T00:15:00.000Z""",18,6,3,36071
1868238319777116269,FIA███,"The one with extra time. 👀🇧🇪

@circuitspa saw one of our most dramatic races of the season.

Here’s some of the best images from THAT race 👇

#WEC #6HSpa","""2024-12-15T10:15:00.000Z""",398,1,25,16527
1868294512252219608,pre███gby███,"Working their way back 👊

@BathRugby trail Benetton at the break but this try from Niall Annett has them in touch in Italy 🇮🇹

🎥@PremSportsTV 

#InvestecChampionsCup","""2024-12-15T13:58:17.000Z""",9,2,0,6426
1868322420827816101,Bar███ysW███,"On her own!

@KenzaDali carries the ball from half-way and smashes it into the back of the net 🤩

#BarclaysWSL @AVWFCOfficial","""2024-12-15T15:49:11.000Z""",211,6,16,14493
1868406335013843350,SLB███ica███,"🎞⚽ 

#Avsslb • #ligaportugalbetclic 

🎥 Accompany our games out at @sporttvportugal","""2024-12-15T21:22:38.000Z""",404,11,18,17259
1868342222061707402,Man███y,"JOSKOOOOOOO!!!!!!!!!

🩵 1-0 🔴 #ManCity","""2024-12-15T17:07:52.000Z""",3433,196,882,459727
1868285817723957700,Man███Wom███,"Getting acquainted with today’s stage 🚶‍♀️🏟️

#MUWomen","""2024-12-15T13:23:44.000Z""",919,14,73,19752
1868330557698175126,Man███Wom███,"Full-time scenes at Sutton 👏

Thank you to all the Reds who made the trip down south ❤️

#MUWomen","""2024-12-15T16:21:31.000Z""",733,18,71,18748
1868381256540369141,Spu███ffi███l,Opening his @premierleague account for the season in style ✨,"""2024-12-15T19:42:59.000Z""",3117,30,145,108202
1868406333159952780,Spu███ffi███l,"Who was your #SOUTOT Player of the Match? 🤔

Vote now via the Official Spurs App 📲","""2024-12-15T21:22:37.000Z""",755,71,34,87579
1868338665111662911,Cel███FC,"60' - ⚡️ DAIZEN MAEDA!!!!!!!! 
 
Follow the action live on our Match Centre 📲","""2024-12-15T16:53:44.000Z""",1962,121,273,128490
1793820294022660258,Nms███eRe███rch███,#Rabbit friends confusing behavior,"""2024-05-24T01:44:20.000Z""",724,62,16,65102
1868442162943168587,acm███n,"Paulo Fonseca after #milangenoa 🎙️

#Sepremilan","""2024-12-15T23:45:00.000Z""",262,172,22,44095
1868361650761539940,Ars███lWF███,"🥁 This afternoon's @BarclaysWSL Player of the Match, featuring a very special guest… 

@alessiarusso7 🏆","""2024-12-15T18:25:04.000Z""",2316,12,207,40548
1868285602413608974,Bar███ysW███,"👀 Will Terland get herself on the scoresheet again today?

#BarclaysWSL @ManUtdWomen","""2024-12-15T13:22:53.000Z""",209,4,15,9112
1868308344231825481,Bar███ysW███,"Right place right time!

@alessiarusso7 finishes off the set-piece for @ArsenalWFC!

#BarclaysWSL","""2024-12-15T14:53:15.000Z""",956,7,137,24555
1868301814925320572,Bar███ysW███,"On fire for the Hammers recently!

@Vivi_Asseyi heads it home!

#BarclaysWSL","""2024-12-15T14:27:18.000Z""",99,4,11,10345
1868370802095345951,Man███,"UNITED! UNITED! UNITED! 🗣️

🤳 @Snapdragon

#MUFC || #ShotOnSnapdragon","""2024-12-15T19:01:26.000Z""",28303,336,4231,505731
1868291340465054202,Man███Wom███,"1️⃣5️⃣ minutes until kick-off ⏱️

Come on United! 👏

#MUWomen","""2024-12-15T13:45:41.000Z""",334,1,30,11383
1868295468922331238,Spu███ffi███l,"Countdown to #SOUTOT! ⏳

Where will you be tuning in from? 🌍⤵️","""2024-12-15T14:02:05.000Z""",1029,136,56,188766
1868252820471955641,tal███ORT███,BREAKING: Wolves sack Gary O'Neil after last-gasp Ipswich defeat,"""2024-12-15T11:12:37.000Z""",237,57,29,88365
1868378167695544669,Vis███cot███d,"This gatehouse looks like it's been plucked straight out of a fairytale! ✨❄️

📍 The Gatehouse at Ballindalloch Castle, @MoraySpeyside 📷 IG/emilyinscotland","""2024-12-15T19:30:42.000Z""",956,4,90,14291
1868302493932794313,Cel███FC,"🚌👋 Final Focused 
 
#CELRAN | #PremierSportsCup | #CelticFC🍀","""2024-12-15T14:30:00.000Z""",385,7,28,62770
1868378677823889504,Alh███l_F███,"We return to work 💪💙

#Crescent","""2024-12-15T19:32:44.000Z""",3340,201,924,118077
1868312121613988140,Clu███ugg███,POV: You break your nose on Tuesday and you score on Sunday. Brandon Mechele is a beast. 🤯🏼 #clugnk,"""2024-12-15T15:08:16.000Z""",197,1,10,22742
1868307236063183284,Bar███ysW███,"Pinpoint ball slipped through by Dali and Leon is there to finish the move!

#BarclaysWSL @AVWFCOfficial","""2024-12-15T14:48:51.000Z""",150,4,12,12248
1868284814136095075,Bar███ysW███,"The composure from Hayashi! 

#BarclaysWSL @EvertonWomen","""2024-12-15T13:19:45.000Z""",298,7,52,16479
1868283273756975477,Bar███ysW███,"A beautiful ball in by Holmgaard and Hope is there to head home for the Toffees! 🤩

#BarclaysWSL 
@EvertonWomen","""2024-12-15T13:13:38.000Z""",181,1,11,11524
1868223440852856969,Har███uin███,"🤣 @JamesR_Chisholm definitely deserved the Player of The Match for that reaction.

#COYQ #HARvSTO","""2024-12-15T09:15:52.000Z""",52,1,3,7794
1868211895884198139,Eve███n,"The kit staff might not be happy 😅 but the lads had some early Christmas gifts for the travelling Blues after your magnificent support yesterday 💙

#ARSEVE","""2024-12-15T08:30:00.000Z""",2844,34,73,636324
1868299015009272035,Bar███ysW███,"Yanez had to be alert as Gabby George sent an inviting cross into the box 🧤

#BarclaysWSL @cpfc_w","""2024-12-15T14:16:11.000Z""",60,1,3,7092
1868415744595124669,Man███,"This angle though 🥶

🤳 @Snapdragon

#MUFC || #ShotOnSnapdragon","""2024-12-15T22:00:01.000Z""",14258,126,1919,361236
1868242095984837066,Bar███ysW███,"Brilliant play from @LCFC_Women 👊

@MissyGoodwin_4 with a fantastic composed finish! 

#BarclaysWSL","""2024-12-15T10:30:00.000Z""",84,1,5,9985
1868355342632968574,The███key███b,"Who would win in a race: Sonic the Hedgehog or a racehorse? 🏇💨 🦔💨

Celebrating the new @SonicMovie in cinemas 21st December","""2024-12-15T18:00:00.000Z""",13,7,1,9936
1664663509488074754,tay███swi███3,"Really thrilled to tell you this!! Mexico, Argentina and Brazil: We are bringing The Eras Tour to you this year! Sweet angel princess @SabrinaAnnLynn will be joining us on all of the shows! Visit https://t.co/nAtMhYpVaY for more information on your registrations, pre-sales and on-sales.  

LOTS more international dates to come soon, promise!","""2023-06-02T16:01:23.000Z""",592538,28180,109327,95074893
1868325147230310534,Spu███ffi███l,"It's time to choose your #SOUTOT starting XI! 📋

🎮 @EASPORTSFC","""2024-12-15T16:00:01.000Z""",421,70,19,141653
1868264492024603006,eng███dcr███et,"A lovely surprise waiting for Maia Bouchier back in changing room, courtesy of @Danni_Wyatt 🥹","""2024-12-15T11:59:00.000Z""",390,6,16,31765
1868248132624007356,eng███dcr███et,"England's morning in the first session 👏

Follow live in our match centre 👉","""2024-12-15T10:53:59.000Z""",77,5,6,21033
1868314331630497938,Cel███FC,"All set for kick-off 👍
 
#CELRAN | #PremierSportsCup | #CelticFC🍀","""2024-12-15T15:17:02.000Z""",348,13,28,49199
1868337688631501259,Cel███FC,"56' - GREG TAYLOR EQUALISES!!! ⚽️
 
Follow the action live on our Match Centre 📲","""2024-12-15T16:49:51.000Z""",1335,112,138,115256
1868387818097303844,Cel███FC,"📰 Daizen is spot-on at Hampden as Celtic win League Cup

Read the full match report ⤵️
 
#CELRAN | #PremierSportsCup | #CelticFC🍀","""2024-12-15T20:09:03.000Z""",526,9,22,37449
1800369714662871143,Nms███eRe███rch███,#Rabbit friends confusing behavior,"""2024-06-11T03:29:23.000Z""",590,35,20,30286
1738757643664248993,Nms███eRe███rch███,#Rabbit friends confusing behavior,"""2023-12-24T03:05:01.000Z""",552,120,23,157958
1868264752658723221,Ars███lWF███,"⏮️ Last time out against Liverpool...

That @CaitlinFoord x @alessiarusso7 link up 👏","""2024-12-15T12:00:02.000Z""",1015,8,86,33461
1868376360302915712,acm███n,"Oi oi oi, Pippo Inzaghi marks for us ... 🔊

#Milangenoa #acmilanwortheveryminute #sempremilan","""2024-12-15T19:23:31.000Z""",3199,32,433,93379
1868250810163024031,Sco███ndN███,A 🔝 finish from @CheAdams_ 😮‍💨,"""2024-12-15T11:04:38.000Z""",812,9,42,41296
1866022925343539270,afc███anc███,"2️⃣4️⃣ teams
6️⃣ available spots
📆 March 2025 - March 2026

The final path at #ACQ2027. Who will complete the #AsianCup2027 cast?","""2024-12-09T07:31:49.000Z""",1546,178,433,862027
1717874790743048259,tay███swi███3,"Watching @kendricklamar create and record his verses on the Bad Blood remix was one of the most inspiring experiences of my life. I still look back on this collaboration with so much pride and gratitude, for the ways Kendrick elevated the song and the way he treats everyone around him. Every time the crowds on The Eras Tour would chant his line ‘you forgive, you forget, but you never let it… go!’, I smiled. The reality that Kendrick would go back in and re-record Bad Blood so that I could reclaim and own this work I’m so proud of is surreal and bewildering to me. I’m overjoyed to say that the Bad Blood Remix (featuring Kendrick Lamar) is available everywhere on the 1989 Deluxe Edition. 🫶🩵

https://t.co/12bONe97U2","""2023-10-27T12:04:01.000Z""",489324,8789,77561,19911620
1868289154817417391,tal███ORT███,Troy Deeney calls on Jack Grealish to quit Man City to save his career,"""2024-12-15T13:37:00.000Z""",50,13,2,36190
1868298717926666285,Cel███FC,"📋 Our #PremierSportsCup final team news from Hampden 🟩⬜ 
 
#CELRAN | #CelticFC🍀","""2024-12-15T14:15:00.000Z""",3368,216,461,266858
1868361111680258488,Cel███FC,"WE HAVE DONE IT!!!!!!!!!!!!!! 🏆

#CELRAN | #PremierSportsCup | #CelticFC🍀","""2024-12-15T18:22:56.000Z""",10144,212,1588,260021
1868348822046507092,Ran███sFC███,"Extra-Time is underway at Hampden.

Come on #RangersFC 💙

📲 Follow live in our Match Hub:","""2024-12-15T17:34:06.000Z""",230,24,20,61203
1868329980821999783,Ran███sFC███,"🇦🇱 🇦🇱

#Premiersportscup","""2024-12-15T16:19:13.000Z""",1566,23,100,100791
1868372400435515511,Che███aFC███,Head to the Chelsea app for live commentary of tonight's game: 👉,"""2024-12-15T19:07:47.000Z""",3857,65,286,143794
1868338895815049410,spfl,"49,420 is today's official match attendance at @HampdenPark 🏟️

Thank you for your support!

🏆 #PremierSportsCup","""2024-12-15T16:54:39.000Z""",13,0,3,8140
1868324214958444876,Ran███sFC███,"💪

#Premiersportscup","""2024-12-15T15:56:19.000Z""",590,13,18,74092
1868307730349605269,CPFC,"A strong start 💪

#CPFC // #BHACRY","""2024-12-15T14:50:49.000Z""",536,34,25,25964
1868281813803937896,CPFC,"Ebs 👊

#CPFC // #BHACRY","""2024-12-15T13:07:50.000Z""",285,6,5,41445
