comment_text,commenter_user_name,comment_id,date_created,num_likes,num_replies,comment
Do you have a promo code?,Joh███ett███,7426496726925984545,"""2024-10-16T22:00:24.000Z""",2,2,Do you have a promo code?
Thx,Man███et,7419776714160554784,"""2024-09-28T19:23:12.000Z""",0,0,Thx
"XRP trade has changed my life, I invested £3,500 in just 5 working days of trading I realised £10,100 worth of crypto sent to my wallet. Thank you sir@Louis hunter",Julia,7419847678916117253,"""2024-09-28T23:58:44.000Z""",0,0,"XRP trade has changed my life, I invested £3,500 in just 5 working days of trading I realised £10,100 worth of crypto sent to my wallet. Thank you sir@Louis hunter"
you lying,El ███o,7419762595572695840,"""2024-09-28T18:28:34.000Z""",0,0,you lying
Is this and vanguard sp500 same thing? Or what’s the difference,adam,7436755666625282848,"""2024-11-13T13:30:30.000Z""",1,1,Is this and vanguard sp500 same thing? Or what’s the difference
Despite the economy downtown. I'm so happy 😀. I have been earning$ 60.190 return from my$ 7000 investment every week with the help of. @THOMAS TRADES LLC,bit███am_███gwo███,7417037818381501190,"""2024-09-21T10:15:00.000Z""",8,0,Despite the economy downtown. I'm so happy 😀. I have been earning$ 60.190 return from my$ 7000 investment every week with the help of. @THOMAS TRADES LLC
Did u put all life savings into this stock,Soh███,7403009112077222689,"""2024-08-14T14:56:28.000Z""",0,5,Did u put all life savings into this stock
"Buy in the panic, sell at the euphoria",Lucas,7400049009316283168,"""2024-08-06T15:29:39.000Z""",0,0,"Buy in the panic, sell at the euphoria"
"Markets were slightly overpriced, not surprising, it’ll bounce back but could be week to 2 years, who knows. Just dca",ilo███ywi███64,7399717819271988001,"""2024-08-05T18:04:32.000Z""",2,1,"Markets were slightly overpriced, not surprising, it’ll bounce back but could be week to 2 years, who knows. Just dca"
Boring,not███anc███adv██████,7397094379456725793,"""2024-07-29T16:24:07.000Z""",0,1,Boring
My point is proven,no,7399065376334250785,"""2024-08-03T23:52:46.000Z""",0,7,My point is proven
That’s the worst thing about investing the fear of missing out,Koa███e_f███_ou█████████,7423820014475608865,"""2024-10-09T16:53:16.000Z""",2,2,That’s the worst thing about investing the fear of missing out
bro ur losing money,Mil███ll ███l I██████,7418260961553056544,"""2024-09-24T17:21:22.000Z""",0,2,bro ur losing money
FTSE is shite,Eag███uto███,7418262397880517409,"""2024-09-24T17:27:04.000Z""",0,1,FTSE is shite
"Marathon digital did very well, bought in last Friday. Up around 10% 🫡🫡",zzz███jei███r,7412677806678999841,"""2024-09-09T16:15:50.000Z""",2,2,"Marathon digital did very well, bought in last Friday. Up around 10% 🫡🫡"
This is literally a good thing because you can buy more for cheaper,Dan███oak███y -█████████g,7402243832995431200,"""2024-08-12T13:26:45.000Z""",0,0,This is literally a good thing because you can buy more for cheaper
"never invested in my life, so ur saying invest now in an index fund and dollar cost average",Josh,7399590260123386656,"""2024-08-05T09:49:34.000Z""",3,1,"never invested in my life, so ur saying invest now in an index fund and dollar cost average"
Great content mate. Good on you for the transparency and facts.,unk███n,7400003428611212065,"""2024-08-06T12:32:52.000Z""",1,1,Great content mate. Good on you for the transparency and facts.
How great of an increase in the earnings report would it take for the stock price to dramatically increase?,Jamie,7439440575256675104,"""2024-11-20T19:10:28.000Z""",1,1,How great of an increase in the earnings report would it take for the stock price to dramatically increase?
Heya! How long ago did you start investing in these positions?,JNO███ | ███lth���████████,7406431954634392352,"""2024-08-23T20:18:48.000Z""",1,2,Heya! How long ago did you start investing in these positions?
Message me pls,NOi███5_,7380486011582153504,"""2024-06-14T22:15:49.000Z""",0,0,Message me pls
How long have you been growing your portfolio in this stock?,Sor███,7395134883176481569,"""2024-07-24T09:40:53.000Z""",1,1,How long have you been growing your portfolio in this stock?
"The money that got transferred, how are you getting that 5.10% when I thought the max you can put into a cash isa is 20k?",tha███san███,7420536163276145441,"""2024-09-30T20:30:18.000Z""",0,1,"The money that got transferred, how are you getting that 5.10% when I thought the max you can put into a cash isa is 20k?"
"Nvidia earnings tonight, seems to be causing all my stocks to actually drop at the minute, so volatile",zzz███jei███r,7408094550306521889,"""2024-08-28T07:50:33.000Z""",0,1,"Nvidia earnings tonight, seems to be causing all my stocks to actually drop at the minute, so volatile"
"brother why would you spend £44k in 2 weeks, its common knowledge to invest overtime for DPA. unfollow icl",Nee███,7377121175309452064,"""2024-06-05T20:38:16.000Z""",2,5,"brother why would you spend £44k in 2 weeks, its common knowledge to invest overtime for DPA. unfollow icl"
0.3!😅,X,7378553489162617632,"""2024-06-09T17:16:15.000Z""",0,1,0.3!😅
imagine getting in at the peak of market yk and not being clever waiting for pullback!,Zac███lco███6,7378596589424214817,"""2024-06-09T20:03:30.000Z""",0,9,imagine getting in at the peak of market yk and not being clever waiting for pullback!
Sp500 looking toppish to me,Fin███el,7429123654522520327,"""2024-10-23T23:54:20.000Z""",2,3,Sp500 looking toppish to me
Hope you had an entry in TSLA went soooo bullish!,zzz███jei███r,7429093038927168288,"""2024-10-23T21:55:34.000Z""",1,4,Hope you had an entry in TSLA went soooo bullish!
Dat finger again brudda 😂 🌙,blo███aus███,7380832140806980384,"""2024-06-15T20:38:46.000Z""",1,0,Dat finger again brudda 😂 🌙
Every time my pay day rolls around the markets rally 😫,gra███tul███,7413796829885858593,"""2024-09-12T16:38:14.000Z""",2,4,Every time my pay day rolls around the markets rally 😫
I’m going to go to bed now so I’ll,pix███nov███nam███,7447085144873321234,"""2024-12-11T09:33:53.000Z""",0,0,I’m going to go to bed now so I’ll
Proficient😏,pix███nov███nam███,7447084029637100295,"""2024-12-11T09:29:33.000Z""",0,0,Proficient😏
Rrrgjsn of,pix███nov███nam███,7447084732065907464,"""2024-12-11T09:32:17.000Z""",0,0,Rrrgjsn of
"Bro, your hair is wild! 😅",Gui███ere███🇸,7438767215190704929,"""2024-11-18T23:36:31.000Z""",0,1,"Bro, your hair is wild! 😅"
Do you payed yearly,×_×,7384873382556205857,"""2024-06-26T18:00:37.000Z""",0,0,Do you payed yearly
I agree this is very true!,Yel███| P███ona█████████,7384926804991689504,"""2024-06-26T21:28:05.000Z""",1,1,I agree this is very true!
Thank you very much for explaining 👍,Wayne,7395265114867843873,"""2024-07-24T18:05:54.000Z""",1,2,Thank you very much for explaining 👍
🤣🤣🤣🤣🤣,pau███ove███pro███,7376786281142993696,"""2024-06-04T22:58:54.000Z""",0,2,🤣🤣🤣🤣🤣
Futures are up after London close,Fol███_To███spi███,7413454584951358240,"""2024-09-11T18:30:07.000Z""",0,0,Futures are up after London close
"So if I want to move everything across to a stocks ISA account, I need to sell my shares first? I accidentally opened an invest account when I started instead of a stocks lol.",_co███nit███erv██████,7446029715313902369,"""2024-12-08T13:18:27.000Z""",0,0,"So if I want to move everything across to a stocks ISA account, I need to sell my shares first? I accidentally opened an invest account when I started instead of a stocks lol."
Where/what app did you use to buy your shares?,☦︎ ███hie███,7437636589713867553,"""2024-11-15T22:28:49.000Z""",2,5,Where/what app did you use to buy your shares?
"Thank you, I appreciate the reply👍👍",jac███_32███,7424277650036769569,"""2024-10-10T22:29:37.000Z""",0,1,"Thank you, I appreciate the reply👍👍"
I have made some great amount of profit working from home with@Dovydas Pinskus,The███re,7419433559662887685,"""2024-09-27T21:11:46.000Z""",0,0,I have made some great amount of profit working from home with@Dovydas Pinskus
Thanks 🙏 @Mia Olivia,Jam███Arn███,7391584061460103941,"""2024-07-14T20:01:38.000Z""",0,0,Thanks 🙏 @Mia Olivia
so you get £10+ daily? sounds weird,lee,7441992374303769377,"""2024-11-27T16:11:33.000Z""",0,1,so you get £10+ daily? sounds weird
Where did you get the 80k from?,Jay,7433372766944838433,"""2024-11-04T10:43:06.000Z""",0,4,Where did you get the 80k from?
yeah i have one and will use it on holiday i think.,law███ce ███ist███,7379976842257089313,"""2024-06-13T13:19:53.000Z""",1,2,yeah i have one and will use it on holiday i think.
When did you start investing because SPY is up 20% in a year,Lif███f K███an,7395967645692855072,"""2024-07-26T15:32:20.000Z""",1,1,When did you start investing because SPY is up 20% in a year
I was down 20%,S_o███s,7402536291244622625,"""2024-08-13T08:21:40.000Z""",0,0,I was down 20%
"ᴛᴏ ʙᴇ sᴜᴄᴄᴇssғᴜʟ ɪɴ ʟɪғᴇ, ʏᴏᴜ ʜᴀᴠᴇ ᴛᴏ ᴛᴀᴋᴇ ʀɪsᴋs ᴀɴᴅ ᴍᴀᴋᴇ ᴛʜᴇ ʀɪɢʜᴛ ᴅᴇᴄɪsɪᴏɴ. ɪ’ᴍ ɢʟᴀᴅ ɪ ɪɴᴠᴇsᴛᴇᴅ ᴡɪᴛʜ ʏᴏᴜ @Nick Crypto .",Cha███rim███,7397900176960996101,"""2024-07-31T20:31:10.000Z""",0,0,"ᴛᴏ ʙᴇ sᴜᴄᴄᴇssғᴜʟ ɪɴ ʟɪғᴇ, ʏᴏᴜ ʜᴀᴠᴇ ᴛᴏ ᴛᴀᴋᴇ ʀɪsᴋs ᴀɴᴅ ᴍᴀᴋᴇ ᴛʜᴇ ʀɪɢʜᴛ ᴅᴇᴄɪsɪᴏɴ. ɪ’ᴍ ɢʟᴀᴅ ɪ ɪɴᴠᴇsᴛᴇᴅ ᴡɪᴛʜ ʏᴏᴜ @Nick Crypto ."
Having a reliable trader like @PAULWHEELERFX gives you the confidence to invest your money in trading.,Luke,7397870597761123078,"""2024-07-31T18:36:23.000Z""",0,0,Having a reliable trader like @PAULWHEELERFX gives you the confidence to invest your money in trading.
Great advice mate. My portfolio took a hammering this week but look term investing is my aim. I’ll worry in 15 years 😊,Aar███Gen███,7393414857486664480,"""2024-07-19T18:26:15.000Z""",2,0,Great advice mate. My portfolio took a hammering this week but look term investing is my aim. I’ll worry in 15 years 😊
The returns would look incredible if invested in those individual stocks,S,7408222420761150240,"""2024-08-28T16:06:45.000Z""",1,3,The returns would look incredible if invested in those individual stocks
💯0 almost....,Fol███_To███spi███,7417044838530482977,"""2024-09-21T10:42:12.000Z""",1,0,💯0 almost....
Barely keeps up with inflation… anything below 10% IS NOT an investment. Crypto is your only realistic option. Some property perhaps too,HOA███th,7437940522834248481,"""2024-11-16T18:08:09.000Z""",2,1,Barely keeps up with inflation… anything below 10% IS NOT an investment. Crypto is your only realistic option. Some property perhaps too
"Sell all those shares and put it all In Nvidia,Tesla,TSM, rolls Royce thank me in 10-20 years",YSL,7437045321730884385,"""2024-11-14T08:14:25.000Z""",1,0,"Sell all those shares and put it all In Nvidia,Tesla,TSM, rolls Royce thank me in 10-20 years"
Is vanguard FSTE o all world shariah compliant?,Rez███que███,7399709475001287456,"""2024-08-05T17:32:06.000Z""",1,1,Is vanguard FSTE o all world shariah compliant?
not looking good at all at the moment unfortunately however I'm in this for the long term. while I have funds available I'm gonna put as much more as I can inside my ETF investments.,Mr ███nda███obr██████,7399276653786546977,"""2024-08-04T13:32:30.000Z""",2,2,not looking good at all at the moment unfortunately however I'm in this for the long term. while I have funds available I'm gonna put as much more as I can inside my ETF investments.
Not looking good brav me to 😳,Man███et,7398933266658984737,"""2024-08-03T15:19:59.000Z""",1,1,Not looking good brav me to 😳
get some in the market ya chicken 🤣🤣,Dan███Byr███,7423820874836345633,"""2024-10-09T16:56:38.000Z""",3,2,get some in the market ya chicken 🤣🤣
My SNP 500 has been green since Jerome Powell’s interest rate reduction. I feel like VRWL is a poor version of SNP500,Adez,7418300986269827873,"""2024-09-24T19:56:52.000Z""",2,2,My SNP 500 has been green since Jerome Powell’s interest rate reduction. I feel like VRWL is a poor version of SNP500
"Shouldn’t be seen as a bad thing especially if we’re investing for the long term like 10-15-20 years, weekly/monthly performance isn’t anything I’m looking at, instead I’ve bought more today.",JP_97,7399721783648273185,"""2024-08-05T18:19:52.000Z""",0,0,"Shouldn’t be seen as a bad thing especially if we’re investing for the long term like 10-15-20 years, weekly/monthly performance isn’t anything I’m looking at, instead I’ve bought more today."
"So you sold and bought back for 19p profit per share, what was the point in that 😂😂",_.q███,7419029597712991009,"""2024-09-26T19:04:03.000Z""",2,4,"So you sold and bought back for 19p profit per share, what was the point in that 😂😂"
Dont look at it daily,Jack,7411657028324393760,"""2024-09-06T22:14:50.000Z""",1,2,Dont look at it daily
Shall we buy some now or leave it?,Lew███Wor███ Ne███,7439391527141049121,"""2024-11-20T15:59:50.000Z""",1,1,Shall we buy some now or leave it?
What’s your job brother,🤝,7372273087007458081,"""2024-05-23T19:05:00.000Z""",1,1,What’s your job brother
Thank you for this!,Jack,7380757384107606817,"""2024-06-15T15:48:42.000Z""",1,1,Thank you for this!
"I was looking for the right crypto analyst and transparent trader, fortunately for me I contacted the best financial consultant @Levi",Mar███ane███,7429168252683862789,"""2024-10-24T02:47:25.000Z""",0,0,"I was looking for the right crypto analyst and transparent trader, fortunately for me I contacted the best financial consultant @Levi"
The only way I,pix███nov███nam███,7447085188242768648,"""2024-12-11T09:34:04.000Z""",0,0,The only way I
26 yyyyy uiiiiiiiii I just want a good night sleep for you and I will 🥰😁😏🤪,pix███nov███nam███,7447905849177522951,"""2024-12-13T14:38:40.000Z""",0,0,26 yyyyy uiiiiiiiii I just want a good night sleep for you and I will 🥰😁😏🤪
I towoyowiy I am not the only person that has been on this,pix███nov███nam███,7447084893370860295,"""2024-12-11T09:32:59.000Z""",0,0,I towoyowiy I am not the only person that has been on this
"easy money , fast money , earn money , easy profits , gain profits , profit opportunity , guaranteed , become rich , become millionaire",pix███nov███nam███,7443785622156673810,"""2024-12-02T12:10:06.000Z""",0,0,"easy money , fast money , earn money , easy profits , gain profits , profit opportunity , guaranteed , become rich , become millionaire"
can you do a video on all the free shareable you got from trading212,Fol███_To███spi███,7418337857896940321,"""2024-09-24T22:19:53.000Z""",1,1,can you do a video on all the free shareable you got from trading212
I invested around £14500 into a stock which did a reverse split the next day 💀,zzz███jei███r,7408096502553396001,"""2024-08-28T07:58:04.000Z""",1,2,I invested around £14500 into a stock which did a reverse split the next day 💀
I also received dividends today,zee███🇧,7384917915828011809,"""2024-06-26T20:53:37.000Z""",4,1,I also received dividends today
"good evening 🙂 I have £14,000 in my bank as disposable income at the moment. I have just started investing but not sure what to do with this money,are you able to help in any way?",Mr ███nda███obr██████,7395329618755470112,"""2024-07-24T22:16:30.000Z""",1,2,"good evening 🙂 I have £14,000 in my bank as disposable income at the moment. I have just started investing but not sure what to do with this money,are you able to help in any way?"
"If you have millions to invest in an index fund, you’d go with a platform that charges a fixed fee rather than a percentage. Out of curiosity, how much are you saving on fees going w T212 over Vguard?",use███665███873███,7376795116457493281,"""2024-06-04T23:33:52.000Z""",4,10,"If you have millions to invest in an index fund, you’d go with a platform that charges a fixed fee rather than a percentage. Out of curiosity, how much are you saving on fees going w T212 over Vguard?"
lol..😅😅 sorry but yr facial expressions..cannot take you seriously.,use███173███572███,7376790918396068640,"""2024-06-04T23:17:30.000Z""",0,3,lol..😅😅 sorry but yr facial expressions..cannot take you seriously.
is there any reason in particular you are buying and holding BMW? do you think it will bounce back to the price it was earlier this year?,ok,7418297397367046944,"""2024-09-24T19:42:46.000Z""",0,2,is there any reason in particular you are buying and holding BMW? do you think it will bounce back to the price it was earlier this year?
Is this better or vanguard? For ‘acc’ shares,Akb███,7437591773743219489,"""2024-11-15T19:34:51.000Z""",2,5,Is this better or vanguard? For ‘acc’ shares
I have some savings and the interest has dropped to 3.4 so how do I move it too 212 without it effecting my ISA?,war███,7420844746803331873,"""2024-10-01T16:27:50.000Z""",1,3,I have some savings and the interest has dropped to 3.4 so how do I move it too 212 without it effecting my ISA?
Be technically correct. When you sell/dispose stocks you do not have to pay tax. Taking money out of the ISA is irrelevant,tik███3r,7420567666072683297,"""2024-09-30T22:32:41.000Z""",3,2,Be technically correct. When you sell/dispose stocks you do not have to pay tax. Taking money out of the ISA is irrelevant
"Hi dr.jubairsfinance, I didn’t declare my money and I am laundering it all and not paying a penny in tax. Will banks report me when I apply for a mortgage?",hat███and███3 o██████,7420595429534532384,"""2024-10-01T00:21:24.000Z""",1,5,"Hi dr.jubairsfinance, I didn’t declare my money and I am laundering it all and not paying a penny in tax. Will banks report me when I apply for a mortgage?"
My portfolios down 3% over past week it hurts man 🤣 DCA’d down abit after a few days of dropping and things dropped more 😂,Killy,7393790621615915809,"""2024-07-20T18:44:10.000Z""",0,0,My portfolios down 3% over past week it hurts man 🤣 DCA’d down abit after a few days of dropping and things dropped more 😂
"Having a good trading mentor like mister crypto is the best, I’ve been able to make big wins in my account all thanks to @Mister Crypto",lou███���,7428007441101800198,"""2024-10-20T23:42:52.000Z""",1,1,"Having a good trading mentor like mister crypto is the best, I’ve been able to make big wins in my account all thanks to @Mister Crypto"
Omg I didn’t know that I boned my pie beacuse I want to sell one main share lost like £20 as well,Man███et,7419776643575923488,"""2024-09-28T19:23:05.000Z""",1,1,Omg I didn’t know that I boned my pie beacuse I want to sell one main share lost like £20 as well
"Mr. THOMAS, is an honest and trustworthy hedge fund manager @THOMAS TRADES LLC",Ter███ Fr███en,7417045234167415558,"""2024-09-21T10:43:50.000Z""",8,0,"Mr. THOMAS, is an honest and trustworthy hedge fund manager @THOMAS TRADES LLC"
"Yeah, ever since I have been trading with @PAULWHEELERFX my financial story has changed I remain grateful to him",Olg███uy,7402686602533831429,"""2024-08-13T18:04:58.000Z""",1,0,"Yeah, ever since I have been trading with @PAULWHEELERFX my financial story has changed I remain grateful to him"
Best time to buy,mat███ier███,7399703496625242913,"""2024-08-05T17:08:53.000Z""",4,1,Best time to buy
Have you maxed out your Isa for the year ?,X,7379653466022970145,"""2024-06-12T16:24:46.000Z""",1,5,Have you maxed out your Isa for the year ?
Short the market then.,twi███dhd███,7421829821342516000,"""2024-10-04T08:10:31.000Z""",1,1,Short the market then.
Literally started a s&s isa two weeks ago. Only got about a grand in. But this. This is just my luck.,Sku███unk███,7399746667912037153,"""2024-08-05T19:56:23.000Z""",1,1,Literally started a s&s isa two weeks ago. Only got about a grand in. But this. This is just my luck.
Stick with your strategy mate. You know timing the market will get you eventually so you're doing the right thing.,Bad███.54███,7398203744867795744,"""2024-08-01T16:09:05.000Z""",0,0,Stick with your strategy mate. You know timing the market will get you eventually so you're doing the right thing.
wishing you luck!,Roa███ Mi███,7428224990375445281,"""2024-10-21T13:46:59.000Z""",1,2,wishing you luck!
"Lisa is here for you again, how can you know the real and the professional in trading is @lisa day trader",Rau███���️,7395047580587655969,"""2024-07-24T04:03:51.000Z""",0,0,"Lisa is here for you again, how can you know the real and the professional in trading is @lisa day trader"
what's your opinion on invesco ftse all world compared to vanguard ftse all-world,Ber███d24███,7412063127098983200,"""2024-09-08T00:30:48.000Z""",1,2,what's your opinion on invesco ftse all world compared to vanguard ftse all-world
kinda crazy that the gov still let's us generate wealth through investing. I've made around 35k proffit last year on trading 212,ozzy,7372601059888677665,"""2024-05-24T16:18:02.000Z""",1,2,kinda crazy that the gov still let's us generate wealth through investing. I've made around 35k proffit last year on trading 212
not sharia compliant tho,7Z7,7372486230586114848,"""2024-05-24T08:52:37.000Z""",0,1,not sharia compliant tho
I have made some great amount of profit working from home with @Karen_Kimberly_fx.,Bre███,7420642065431102213,"""2024-10-01T03:21:28.000Z""",0,0,I have made some great amount of profit working from home with @Karen_Kimberly_fx.
Is the money u put in safe? So the 10k is not at risk and the interest is just added onto the 10k each month?,ss_███100███,7407576288813105952,"""2024-08-26T22:19:27.000Z""",0,4,Is the money u put in safe? So the 10k is not at risk and the interest is just added onto the 10k each month?
"Appreciate your reply! Wondering if this is the same for an all world fund on trading212, will they redistribute like vanguard do or is this just limited to vanguard etfs?",tha███san███,7378456461909263136,"""2024-06-09T10:59:46.000Z""",1,2,"Appreciate your reply! Wondering if this is the same for an all world fund on trading212, will they redistribute like vanguard do or is this just limited to vanguard etfs?"
is GIA still worth it if capital gains tax will be £3k soon,sen███ta.███ove███,7428372803470656289,"""2024-10-21T23:20:41.000Z""",2,1,is GIA still worth it if capital gains tax will be £3k soon
"My $300 turned into $11,500, Interested in crypto trading, but don't know how to trade, and you need trading guidance contact @Melissa Mariana",Tho███pat███,7420986324784251654,"""2024-10-02T01:37:14.000Z""",1,0,"My $300 turned into $11,500, Interested in crypto trading, but don't know how to trade, and you need trading guidance contact @Melissa Mariana"
"I willingly tried it on my own and suffered a lot of losses, but since I met Harris, things have changed for good. @📉HARRIS SANTI 📈",Mel███a M███cGe███,7422004194561491717,"""2024-10-04T19:27:06.000Z""",1,0,"I willingly tried it on my own and suffered a lot of losses, but since I met Harris, things have changed for good. @📉HARRIS SANTI 📈"
Qwewwww,pix███nov███nam███,7447084835708338962,"""2024-12-11T09:32:46.000Z""",0,0,Qwewwww
The most common type is a single,pix███nov███nam███,7447085295998878471,"""2024-12-11T09:34:33.000Z""",0,0,The most common type is a single
I have no problem getting you in there,pix███nov███nam███,7447085077190525704,"""2024-12-11T09:33:39.000Z""",0,0,I have no problem getting you in there
Brilliant thanks mate !,Mat███wOv███,7445400629549843233,"""2024-12-06T20:37:16.000Z""",0,0,Brilliant thanks mate !
Hi mate I want to pick my own stocks on trading 212 but unsure what account to open please help,rat███sup███tar███,7384957360249324320,"""2024-06-26T23:27:31.000Z""",4,3,Hi mate I want to pick my own stocks on trading 212 but unsure what account to open please help
Is it normal to get taxed a lot on dividends in an isa?,Mar███,7385478648562828064,"""2024-06-28T09:09:50.000Z""",0,3,Is it normal to get taxed a lot on dividends in an isa?
I got more than that for around 10k of Lloyds shares.,Lizzy,7385125224286077729,"""2024-06-27T10:18:13.000Z""",1,3,I got more than that for around 10k of Lloyds shares.
Out of curiosity why do you choose dust over acc ?,gra███tul███,7398222729827074849,"""2024-08-01T17:22:43.000Z""",2,1,Out of curiosity why do you choose dust over acc ?
I thought you could only have 1 isa,cal███8,7396684545359528736,"""2024-07-28T13:54:08.000Z""",0,0,I thought you could only have 1 isa
But interest is haram ?,Tra███ Du███,7434227514874233633,"""2024-11-06T17:59:46.000Z""",9,5,But interest is haram ?
"Great vid here Jubair. I love holding my cash in Trading212. I do keep a reserve in my normal bank account though, just in the case of an emergency",Mon███Lan███ina█████████,7387147119636824865,"""2024-07-02T21:03:52.000Z""",1,1,"Great vid here Jubair. I love holding my cash in Trading212. I do keep a reserve in my normal bank account though, just in the case of an emergency"
StrongBuy #SAE #SimecAtlantisEnergy,Hid███GEM███ec,7404978681221907233,"""2024-08-19T22:19:29.000Z""",0,2,StrongBuy #SAE #SimecAtlantisEnergy
Buy Peshi bro.,Kei███O C███or,7395232276480066337,"""2024-07-24T15:58:36.000Z""",0,0,Buy Peshi Bro.
It’s good today 🥰,Sha███e |███ang█████████ld,7413750093809271585,"""2024-09-12T13:37:00.000Z""",1,1,It’s good today 🥰
S&P 500 is going to be up tomorrow. All the big Tech stocks rallied back up. Nvidia is nearing 120,Adez,7413473036650775328,"""2024-09-11T19:41:44.000Z""",3,2,S&P 500 is going to be up tomorrow. All the big Tech stocks rallied back up. Nvidia is nearing 120
How much dividends do you get,Tan███,7436175742625268513,"""2024-11-12T00:00:14.000Z""",0,1,How much dividends do you get
Can u withdraw money from this anytime or is there a fee thanks,Sme███Ras███,7438027363776004897,"""2024-11-16T23:45:10.000Z""",2,2,Can u withdraw money from this anytime or is there a fee thanks
Diversification ?,Dat███445███,7410087531092771617,"""2024-09-02T16:44:29.000Z""",2,4,Diversification ?
What are you actually investing in?,use███386███510███,7442820012145034017,"""2024-11-29T21:43:17.000Z""",0,0,What are you actually investing in?
There hasn’t been a worse time to invest in the S and P🤣,🌍,7426772622161183521,"""2024-10-17T15:50:56.000Z""",1,6,There hasn’t been a worse time to invest in the S and P🤣
11% vs 10% ur cooked regardless 😭😭😭,luca,7433066459595637537,"""2024-11-03T14:54:23.000Z""",5,2,11% vs 10% ur cooked regardless 😭😭😭
"Bro the way you’re saying £10-£100,000 is marketing it as if you flipped £10 to £100,000, you deposited £80k in total and ended up with £105k giving you a return of 32% (approx) don’t complicate it.",Ranz,7433077807318942497,"""2024-11-03T15:38:25.000Z""",2,6,"Bro the way you’re saying £10-£100,000 is marketing it as if you flipped £10 to £100,000, you deposited £80k in total and ended up with £105k giving you a return of 32% (approx) don’t complicate it."
how r u putting more than 20k in your s&s ISA free funds since you said that these are over 2 years? or did i get it wrong?,foo███_me███,7444600435669336864,"""2024-12-04T16:52:02.000Z""",0,0,how r u putting more than 20k in your s&s ISA free funds since you said that these are over 2 years? or did i get it wrong?
"I decided to give it a try and it paid off , thank you @Dovydas Pinskus",Coa███JV,7426566347737776901,"""2024-10-17T02:30:37.000Z""",1,1,"I decided to give it a try and it paid off , thank you @Dovydas Pinskus"
Great Job@Louis hunter,Olmos,7426553687213916934,"""2024-10-17T01:41:26.000Z""",1,1,Great Job@Louis hunter
Top job 😊.,Aar███Gen███,7403430804112163617,"""2024-08-15T18:12:47.000Z""",1,4,Top job 😊.
What is the average yearly return with this ISA?,Isr███i b███,7393883858695652128,"""2024-07-21T00:46:53.000Z""",1,1,What is the average yearly return with this ISA?
Why did you not just hold. If you did for a year you’d be up like 20 percent …,⁉️,7417943156098302752,"""2024-09-23T20:48:09.000Z""",0,2,Why did you not just hold. If you did for a year you’d be up like 20 percent …
"I decided to give it a try and it paid off , thank you @Dovydas Pinskus",Coa███Jv,7416817290206937864,"""2024-09-20T19:59:10.000Z""",0,0,"I decided to give it a try and it paid off , thank you @Dovydas Pinskus"
How is this taxed? Im thinking of opening a cash ISA,ziy███,7402656597091205921,"""2024-08-13T16:08:30.000Z""",0,1,How is this taxed? Im thinking of opening a cash ISA
I've seen significant growth in my portfolio since I started using his services@Dovydas Pinskus,The███re,7418342817510507269,"""2024-09-24T22:39:04.000Z""",0,1,I've seen significant growth in my portfolio since I started using his services@Dovydas Pinskus
thankyou for the explanation. is it still safe in terms of risk of losing my money?,Alec,7421678840298783521,"""2024-10-03T22:24:42.000Z""",3,2,thankyou for the explanation. is it still safe in terms of risk of losing my money?
whats the max that you can put into there account and i assume it stays at the 5.1% rate no nmatter how much u have invested with them,Ali B,7424509066095674144,"""2024-10-11T13:27:23.000Z""",1,1,whats the max that you can put into there account and i assume it stays at the 5.1% rate no nmatter how much u have invested with them
Average in small chunks,twi███dhd███,7421251843873538849,"""2024-10-02T18:47:32.000Z""",0,0,Average in small chunks
Why are you not buying anymore?,Chr███d,7412674675250037537,"""2024-09-09T16:03:46.000Z""",2,3,Why are you not buying anymore?
44k to get 700 pounds out of it? lol,ttx███8,7381972448080233248,"""2024-06-18T22:23:54.000Z""",1,2,44k to get 700 pounds out of it? lol
"Thank you so much, I really appreciate it! I am leaving my investments except to add to them as I am not brave enough to start tinkering lol. But as you know what you are doing it makes sense 👍🏽",Ben███i B███y,7393419450860913441,"""2024-07-19T18:43:52.000Z""",1,0,"Thank you so much, I really appreciate it! I am leaving my investments except to add to them as I am not brave enough to start tinkering lol. But as you know what you are doing it makes sense 👍🏽"
Bro how do you pay your tax on the investment,Wahab,7372517478625100576,"""2024-05-24T10:53:49.000Z""",0,1,Bro how do you pay your tax on the investment
When you create a pie on trading 212 can you change the allocation % down the line between each fund?,tha███san███,7394491312755491616,"""2024-07-22T16:03:04.000Z""",2,4,When you create a pie on trading 212 can you change the allocation % down the line between each fund?
I’ve invested with SJP and made over 10% returns in less than 1yr 🔥,mor███ge.███s.w█████████,7394908009183167265,"""2024-07-23T19:00:16.000Z""",0,0,I’ve invested with SJP and made over 10% returns in less than 1yr 🔥
The best trader @Gabriel Rodrigues,David,7420549878142927621,"""2024-09-30T21:23:34.000Z""",0,0,The best trader @Gabriel Rodrigues
Why not invest it and forget about it,no,7395243307300963104,"""2024-07-24T16:41:18.000Z""",1,4,Why not invest it and forget about it
Is S&P500 VUSA and VWRL 50|50 good?,rs4███,7377159634736071457,"""2024-06-05T23:08:02.000Z""",1,1,Is S&P500 VUSA and VWRL 50|50 good?
S&p500 is better,Jay███rdt███,7378462673467392800,"""2024-06-09T11:23:48.000Z""",0,0,S&p500 is better
