user_id,comment_text,date_created,num_likes,num_replies,source
pfbid0mkCZC84WuTe1FBx5bBs9QpSULYXaUPVZyTjBhszBUonjCfg9mBGVMJp5zAoBej8al,Happy Easter,"""2024-03-31T20:21:21.000Z""",0,0,facebook
pfbid02gfzDt9YcHR8u4AW6U3nth2yNqD1BR763cJ3Tx7knsUeahRya8szT6oiRAK2i8kULl,Newsmax...bring it back,"""2023-01-27T21:29:18.000Z""",0,7,facebook
667014890,I would avoid ATT. I switched to Verizon and paid off 2 devices that they refuse/unable to unlock. Took my money but are holding the devices hostage to never be used again. They also put multiple lines onto my account that I never requested or approved and charged me thousands.  Terrible company.,"""2023-03-01T18:09:00.000Z""",0,2,facebook
pix███nov███nam███,I have no problem getting a hold to the guy that did it but I will have,"""2024-12-11T09:32:37.000Z""",0,0,tiktok
勝岡 正博,"I have found out that trading is the best way of making a good living after taking out my $47,000 profit within few days @PAULWHEELERFX","""2024-08-13T20:56:47.000Z""",0,0,tiktok
Adez,S&P 500 is going to be up tomorrow. All the big Tech stocks rallied back up. Nvidia is nearing 120,"""2024-09-11T19:41:44.000Z""",3,2,tiktok
sar███_j,"You emit positivity, you’re selfless and always available to guide me even though I’m not tech savvy, thank you for your support @Brie Kirbyson","""2024-07-14T21:51:14.000Z""",0,0,tiktok
pfbid02SCAJgPzdHLgm4e37ZCV5SCBpyqEBrymLVTsxmGC3AALkphF1RcS2xTMfRov8Wy33l,I am seeing that most the people on this site Hate AT&T...They don't help make their clients happy they are going to go by the wayside...,"""2023-04-28T18:27:32.000Z""",0,1,facebook
nyp███,Mitt Romney says Dems lost their base thanks to Bernie and Liz Warren: ‘I don’t know how they recover’,"""2024-12-15T17:35:47.000Z""",353,120,twitter
Spu███ffi███l,"A message from Radu 📥

🤳 @HPE","""2024-12-15T22:29:37.000Z""",1510,21,twitter
pfbid03faAGuF9hjaT7xJpy4qPiX2EoDbDJdg6qJdut6D2LhcgqLUKwHGUZKsevmDQ7RUAl,Gretchen Esselstein 🤣🤣🤣🤣,"""2024-01-12T11:49:46.000Z""",0,0,facebook
100060392475788,"Impressive! Quick responses and dedication like this really set you apart. It’s great to see customers appreciating the extra effort, even in challenging weather. Keep up the amazing work, Lon Smith Roofing","""2024-11-10T13:50:47.000Z""",0,0,facebook
pfbid02bL3oUycDa75bBtoHQ4qN4pWGjN1s5GbtpXiyhAtpmBWomn3mQSuJjN8pSY2Ee81gl,0,"""2024-01-18T22:53:31.000Z""",0,0,facebook
lhw███980███,👏,2024-05-30T20:20:43.000Z,1,1,instagram
mee███am.███,@hannahnasssssss,2020-06-18T16:30:48.000Z,0,1,instagram
100004055062562,And what does this picture suppose to mean? That the man in the picture said what your caption says? Are you guys serious at all?,"""2024-11-28T08:40:43.000Z""",0,1,facebook
TNT███rts███,"""Seeing today's selection is a little sad!"" 😳🇧🇷 Romário sent this one when talking about the bad phase of #Brasileira selection, but was hopeful with the improvement after Neymar's return! 🙏","""2024-12-15T20:10:38.000Z""",145,9,twitter
san███_na███an_███,As with what you say,2024-10-03T17:44:50.000Z,1,1,instagram
TNT███rts███,"What a meeting! These guys are legendary! 🔥
Ronaldo and Adriano met in Maracanã on the day of the farewell of the emperor! These guys are very missing in our #Brasileira selection ...","""2024-12-15T20:33:33.000Z""",1031,7,twitter
☘︎✝███𝐎���███𝐘✝██████,I can't choose because the Milo item is delicious. Ovaltine Chong is delicious 🥹🥲,"""2024-02-10T14:53:40.000Z""",0,0,tiktok
NHL,Another dub for the @utahhockeyclub! ✅,"""2024-12-09T03:11:35.000Z""",907,22,twitter
Spu███ffi███l,Opening his @premierleague account for the season in style ✨,"""2024-12-15T19:42:59.000Z""",3117,30,twitter
zen███a77███,"Invest and trade Crypto, Forex, Stocks and Bonds yourself without sending money to no one with the best investment modules and advice of Elianna_Grant_Trades on Instagram today and make daily Profits. She's legit, I'm a benefactor, I trust and I recommend her.","""2024-08-23T03:28:16.000Z""",0,0,tiktok
Bar███ysW███,"KO: Two games get underway across the country. 

Both games are LIVE on YouTube:","""2024-12-15T14:00:32.000Z""",87,3,twitter
sal███erl███,😍😍😍😍,2023-10-02T19:08:17.000Z,1,1,instagram
506193729,"Verizon advertises its phone as free with a new line or new customer….apparently it’s not and they’re just using word play smh...

Be careful of those “free phone” advertisements! They are saying it’s free, but it’s not! Gotta love how the put “free phone” in quotes themselves 😂","""2024-02-09T19:44:39.000Z""",0,0,facebook
pfbid0GZzN525mf5UMf4NYW4eTCvQ9hAM59J9HL9weeBAkaYe3HSeJmVpqpmtCjJNW5eTnl,I just got a notice from AT&T saying that they're gonna raise their rates and stop giving the discounts that they promised us. Yet they're gonna still give illegal aliens everything free as far as phones and service.,"""2024-01-30T17:08:47.000Z""",0,0,facebook
ann███lyc███alh███,👏👏👏,2024-12-13T12:38:37.000Z,1,1,instagram
gra███tul███,Give me a tenner please 🙏 😂,"""2024-08-20T22:56:39.000Z""",0,4,tiktok
tvg███o,"He deserves a lot ofooo 😍 @cesartralli, the last romantic, thanks for your professionalism, you are an event! #Belhoresdoano #Domingão","""2024-12-15T20:46:21.000Z""",274,14,twitter
wil███120███,Now I confirmed what people says about @PAULWHEELERFX when it comes to making good profit for clients in trading. I’m so grateful.,"""2024-08-10T02:16:55.000Z""",1,0,tiktok
Lyr███art███op,Really great video!,"""2024-06-20T19:07:17.000Z""",1,1,tiktok
😎😎,😱😱😱,"""2024-02-10T09:09:41.000Z""",0,0,tiktok
far███lda███art███,🇱🇧🇯🇴,2023-11-18T18:09:11.000Z,1,2,instagram
Man███y,"Love it, if 🩵

🩵 1-0 🔴 #mancity","""2024-12-15T17:26:09.000Z""",4428,157,twitter
pfbid0k1BTXta619zmUEQQ3sR7yiroD3mkeFxNfoejxGfTs7dVRm5EoGqK5JJtxz5ju2sHl,Hank,"""2024-08-26T23:09:28.000Z""",0,0,facebook
100008058452411,Ashley Valdez,"""2024-01-11T23:14:44.000Z""",0,1,facebook
pfbid024m8d2sEvRF89Ywkjk3cdiJ1hXTio7vgrnbAkvzLPMStftx126qPNNZUqQGAiQeBMl,Thanks! Happy Easter to everyone at Lon Smiths!,"""2024-03-31T14:37:08.000Z""",0,0,facebook
sha███ki,"This came out perfect @anjalimehta92 ❤️ Happy Diwali, 🪔 hope it’s a wonderful year ahead ✨",2024-11-01T16:28:28.000Z,1,1,instagram
zzz███jei███r,"Nvidia earnings tonight, seems to be causing all my stocks to actually drop at the minute, so volatile","""2024-08-28T07:50:33.000Z""",0,1,tiktok
thi███san███lv,👏👏👏,2024-11-28T12:21:49.000Z,1,1,instagram
pfbid0C6WLXUqFrRE2W55SyUFjuSU2tQxn2p58u6xG6rde9WoP2QoWrnTzUUQ75LirLgxil,Congratulations,"""2024-12-06T20:57:55.000Z""",0,0,facebook
nyp███,"Jets to interview Jon Robinson, ESPN’s Louis Riddick for GM job","""2024-12-15T14:19:47.000Z""",18,84,twitter
sum███_ab███sha███,What a sweetest,2024-09-09T11:55:04.000Z,1,1,instagram
mah███bas███,Enjoy this beautiful feeling 😍,2020-10-04T09:46:02.000Z,1,1,instagram
jor███ell███,"Despite the downturn in the economy, I'm so happy to have received a $45,000 weekly return on my $10,000 investment @Eric Spofford","""2024-08-22T21:08:29.000Z""",1,0,tiktok
lai███rii███,The name is @mariaterezabrasil!,2024-12-03T17:54:13.000Z,1,1,instagram
pfbid0z9MCPvdY4EthD4box9NNmz8XYjsKAv9f1HrUHjcVFqFjScCLBaTuPbNmCGXqi1pzl,Cute bears,"""2024-11-22T22:27:53.000Z""",0,0,facebook
reb███a45███,"Am currently trading with the best trader right now,I withdraw over $20k profit from her trading platform@Coach Susan","""2024-10-24T02:30:11.000Z""",0,0,tiktok
pfbid0zx6EEff5QBGYzRKT2RCKWxGBGne4LvPJkP1RC6W3iNMnQEhS5RT3ZjR1MMobtJzLl,2024: Verizon is your carrier- you cannot send or receive texts after 2 weeks with tech support and spending $180. As soon as I can I'm going back to Metro.,"""2024-01-17T06:53:13.000Z""",0,0,facebook
c_t███,Im down 22k in crypto. Time to buy more.,"""2024-08-05T16:58:40.000Z""",0,1,tiktok
Jmi███,Learn forex mate,"""2024-09-05T18:01:47.000Z""",1,2,tiktok
pfbid02rM7FJDjYQg5tnaaqW4LtWzBUgcn4H7i2jrBtjWgMECWWR8RVJRpJuLk4eriNkX16l,Lacey Vandevander 😆,"""2024-01-13T17:15:31.000Z""",0,1,facebook
pfbid033fa4mh5vgJSsq1jvd7W48hv7kRzNGEiSkhFCTRBjaaUepE4WcXjpGc2NycvKLq9Yl,check your inbox,"""2024-03-23T18:15:06.000Z""",0,0,facebook
pfbid02YAFLnekRHUatDw4FqPzW9KD66Jh5J9p7k3EUWFT2KoQRBS4SJSajGddoymRGfjKCl,"We have been trying to get a simple Samsung for my 83 year old mom.  Everytime we try to order a phone when go go to the store they don't have it.  She doesn't need a $400 plus phone. What games are you playing?  We need to take her to T Mobile , AT&T  or Spectrum which are much cheaper.  You play for service and can't get a phone.","""2024-01-15T00:48:17.000Z""",0,1,facebook
twi███dhd███,Would’ve made like 2k on qqq today if u invested that. Hope you enjoy that £14 quid mate,"""2024-10-04T14:34:56.000Z""",2,5,tiktok
CPFC,"Your Palace in black this afternoon 🖤

#CPFC // #BHACRY","""2024-12-15T12:45:00.000Z""",928,58,twitter
🌍,There hasn’t been a worse time to invest in the S and P🤣,"""2024-10-17T15:50:56.000Z""",1,6,tiktok
pfbid0vt3L3NwkCquvtqnKsqVws2fBF6pFhgHWLzzGZXnmKK7nrSkU5vqZgCAfGekVXt6l,Pay for insurance they don’t honor it force u get new phone nothings but rip off,"""2023-12-01T19:10:05.000Z""",0,0,facebook
zzz███jei███r,My shit dropped like 10% today. 40% within the month 👎,"""2024-09-03T17:27:45.000Z""",1,1,tiktok
pfbid02H8Cs6MC2FiSpF1ZtrVNY12Ek4w6MAdBHBokqAmVFGGqfkswLBViUak8Usr6udJ3rl,https://www.tiktok.com/t/ZT8DXVYgn/,"""2023-11-15T02:35:12.000Z""",0,0,facebook
kin███tal███yaa███,good feeling😂,2024-11-24T17:17:56.000Z,2,1,instagram
gov███ame███,that black shade is looking real warm medium brown bestie. looks that way on my brows too :\,2024-11-07T07:48:34.000Z,9,1,instagram
pfbid028d1hnLSuaP6WNCU5CZ87WcjH2ea7Mx3e6FpULzR7DmdaoFfyFcPkYFvoSBMk9Cbol,Meghan Edenfield this is us😂,"""2024-01-12T13:10:05.000Z""",0,0,facebook
HOA███th,Barely keeps up with inflation… anything below 10% IS NOT an investment. Crypto is your only realistic option. Some property perhaps too,"""2024-11-16T18:08:09.000Z""",2,1,tiktok
ila███soa███_,😍😍😍😍😍😍🥳🥳🥳🥳,2024-12-14T00:31:37.000Z,1,1,instagram
BBL,The return of Richo! The Scorchers speedster put on a show in the first match of the season 👏 #POTM #BBL14,"""2024-12-15T12:10:17.000Z""",177,6,twitter
The███nom███,"Tales of corruption are not new to Bangladesh. But never before has it been so widespread and pervasive, one expert reckons.

Fixing things, while the country rebuilds its institutions, will be tricky","""2024-12-15T05:28:16.000Z""",20,5,twitter
Man███Wom███,"💫 @hinata_1509 

#Muwomen","""2024-12-15T14:42:31.000Z""",1769,14,twitter
pfbid02TTfEk2a3v9gA9rSaHrc6RGrbFmgzwS5QDUfs4ZkWm926hXB5Kx3AZhT5z6Bpcg96l,"ATT&T knows that the non-corporate stores are telling people lies and selling services based on ""it's a trial basis and you can cancel within 60 days if it doesn't work and not get charged"". Spent several physical trips to the non-corporate and then corporate store and then 1 1/2 hours on phone 1 time and then 2.5 hours second time on phone and just now on phone for 15 min. to find out NO ONE can do a thing about it. You all know these stores are lying and your employee at the corporate store even told us they knew the store we went to lied to people all the time ...YET ATT&T  DOES NOTHING ABOUT IT! We've been an ATT&T customer for over 15 years and this is how you treat us. Now I have to pay a bill for something that I only had 4 days and it didn't fix our problem (and by the way when we called and cancelled the service it shows that the person we talked to TOOK OVER 20 DAYS TO CANCEL IT!!)  We went to a Non-Corporate ATT&T store in Festus, MO to get lied to. We can complain to you all day long about this store but you won't do a thing about it. You just keep sending us on the phone to another department and another department.  I guess you think you will wear people down and they give up and pay your bill.  And we aren't even a business.....just regular consumers but the guy at that store said getting a business line would fix our problem.  I am so angry I can't even stand it. This is why people change over to T Mobile, Sprint or Verizon.... I guess this kind of behavior is usual business for you.","""2024-03-28T18:49:40.000Z""",0,2,facebook
nyp███,Pollster Ann Selzer hits back at criticisms over infamous Iowa survey: ‘They are accusing me of a crime’,"""2024-12-15T20:10:58.000Z""",56,61,twitter
Clu███ugg███,Our house. Our points. 🥰👊 #CLUGNK,"""2024-12-15T14:21:17.000Z""",312,10,twitter
pfbid022WQbpGphAHj2GNK19owCdFJJK2eHG49TVL5hTHaK2htDvBuGpv8g7pdkmmKXLLapl,Alexis Rizzo Bondio Maggie James,"""2024-01-12T16:11:20.000Z""",0,0,facebook
sae███uan███,🔥🔥,2024-07-02T06:03:18.000Z,1,1,instagram
_hx███,Get that invested brother asap - barely beating inflation over the long run,"""2024-10-28T07:44:51.000Z""",3,1,tiktok
pfbid041ELccjgeUCdUkqKEbMFu187yAx6jouBuF9tVR5ATWmbS3mi9wcDZsH1JtJgyNXEl,AT&T Business y’all are an absolute struggle. Even trying to add additional services and upgrade phones is obscenely difficult. hold 7lines and cant gets this taken care of for days.,"""2024-03-18T22:10:36.000Z""",0,1,facebook
bil███ard███,Taylor Swift’s Birthday Gift to Fans: A Quiet Release of These Behind-the-Scenes Videos,"""2024-12-15T23:00:21.000Z""",51,3,twitter
mad███ne_███ran███,dancing forever with @dmfunk_06 and @elsa.g_04 🪩🤍,2024-11-20T21:56:33.000Z,1,1,instagram
Isn███oww███,But it’s been going up and down since it’s been open,"""2024-10-24T18:37:55.000Z""",1,2,tiktok
CNN███sil███,Understand Braga Netto's arrest at 10 points,"""2024-12-15T08:39:59.000Z""",69,94,twitter
pfbid0ryuvmjykhZYZujd5DQmgEwLBS4FopLyRzLzLiNJWTgMwFHL1rXLaRo1ag1qY5xGVl,AT&T IS BAIT AND SWITCH These are bait and switch plans like we found out on their iWatch promotion which is costing us $58 more per month then they quoted us. Their customer service say they cannot do anything about it. We will be switching to Sprint tomorrow.,"""2023-07-11T02:13:53.000Z""",0,0,facebook
Dav███bea███,I was constantly searching for ways to make a steady income. That's when I discovered trading efficiency with@Nancy Curtis,"""2024-10-24T02:30:52.000Z""",0,0,tiktok
Ars███lWF███,"🥁 This afternoon's @BarclaysWSL Player of the Match, featuring a very special guest… 

@alessiarusso7 🏆","""2024-12-15T18:25:04.000Z""",2316,12,twitter
lab███te.███,😍❤❤,2024-02-24T15:27:36.000Z,1,1,instagram
pfbid0mBDf29mgNnK3aPEEVhpGny9HirANiWCR9ka1Vb6CH3Y4g5PRb3qJW4t1EmhoMxCcl,I have traded my phone i phone 13- pro max for I phone 15 pro max at aventura store in miami in late November of 2023 and was given a $1000 credit with the remainder of the bill to be paid off from my bill with $5 monthly. It has been more than 4 months they deny that and charge me the full amount of the phone monthly to my bill. With lousy customer service and lies given by AT&T I will no longer conduct my business with you guys. This is theft. Unacceptable,"""2024-03-22T15:26:35.000Z""",0,0,facebook
sml███a,"📊 As the middle of the regular season is exceeded, we go under the command of @liiga_saipa. 👏

#League","""2024-12-15T12:34:31.000Z""",105,3,twitter
aud███.st███k.7███,So pretty,2024-11-26T13:29:35.000Z,1,1,instagram
bro███sel███,You guys are too sweet! Thank you for the birthday wishes. ♥️,2019-05-08T15:19:25.000Z,3,1,instagram
Luke,Having a reliable trader like @PAULWHEELERFX gives you the confidence to invest your money in trading.,"""2024-07-31T18:35:47.000Z""",0,0,tiktok
pfbid0cUEMVnEhkuwjoMHFN32zFSx7xTrcNSF3ANnH8S9qg3BVYxFe2GJeqSTSw7VCs2bDl,Leah Marie Dailey,"""2024-01-12T16:18:16.000Z""",0,1,facebook
CNN███sil███,General Walter Braga Netto will only be able to receive visits upon express authorization from the office of Minister Alexandre de Moraes of the Supreme Court (STF). The military was arrested on Saturday (14) for trying to obstruct the evidence of the coup inquiry. #Agoracnn,"""2024-12-15T12:38:37.000Z""",174,73,twitter
ESP███asi███,"She is absurd! 🇧🇷

Rayssa Leal wins the Super Crown SLS in Sao Paulo!

#Skatenaespn","""2024-12-15T15:31:15.000Z""",914,9,twitter
Dim███r,"📣 📣 𝗖𝗮𝗽𝗶𝘁𝗮 𝗾𝘂𝗶𝗲𝗿𝗲 𝘂𝗻 𝘂𝗻 𝗻𝘂𝗲𝘃𝗼 𝘁𝗶! ...

David Ospina de @NacionaloForcial hopes to live a great second leg of the #CopabetPlayDimayor 2024 final

🟢⚪

#ApasioDemillones","""2024-12-15T00:17:32.000Z""",188,3,twitter
Fol███_To███spi███,investing is longterm. Why do you look at your portfolio daily?,"""2024-09-10T18:05:15.000Z""",2,7,tiktok
Sou███OfD███ent███,"£60,000 for a broken window, I love the example 😂","""2024-09-30T21:40:41.000Z""",8,0,tiktok
pfbid024xi3cMF2px18DMmfLXPFq234WPR4t4bD7HEQN47Q8CcZjf8Qk9e1RL9mTJgR6Jhgl,Melissa Mel,"""2024-01-11T23:03:38.000Z""",0,0,facebook
WWE,"In case you missed the return of #SNME last night, catch it now on @peacock! 👀

⤵️","""2024-12-15T19:07:28.000Z""",609,38,twitter
pfbid02ZcSzvuef4NN2vyGSRFmhhnH8utCHvZdKJKGZar56izy7vX11hHATCEhDggo35x67l,Julissa Medina literally you,"""2024-01-13T03:50:50.000Z""",0,1,facebook
vii███0,How much is the price ?,2024-08-29T22:21:01.000Z,1,1,instagram
pfbid02P2MtrYR2gHp8JX2z5qpbCArU9br2grTdW3TB458BqWdaFDsVa6rZfqF2Zj3DbU6ql,Oh this melts my heart!! Love it ❤❤,"""2022-02-25T03:27:47.000Z""",0,0,facebook
pfbid02BfPR1eLvtvNotN2tyCQgPFM4qBCBQ6iu6zxzf1CimLsXaT26kcdm6Cc5NXtmSARWl,The experience visionary nation builder is coming back,"""2024-11-28T14:34:43.000Z""",0,0,facebook
ufc,"Lots of action in the #UFCTampa prelims! 

[ LIVE NOW on @ESPNPlus ]","""2024-12-15T01:41:43.000Z""",430,51,twitter
pfbid0nbTJGm5ySSEYeij7d9ZneTyWDrSxxoSGVGG5Xk8JtZRuztTCLgXSot3dBKiCf6vEl,Finally some decent social  marketing.,"""2024-01-12T04:18:32.000Z""",0,0,facebook
pfbid022cddCbCkEm31jSR4Z6HVqJNzSZBYb4kY8QvBpxUnKvAPvEdzk6Cd1Dq9S12R1W2tl,Verizon I had an interesting shipping experience when ordering a phone upgrade that resulted in me as a customer not receiving all tracking numbers associated with my order. If you want details of my user experience for a possible business process improvement let me know.,"""2024-01-12T16:16:42.000Z""",0,1,facebook
pfbid02AWfE7pCdfP5Sfr97g7Lb83G7J4JUXPFnJ6BwuFs6c9QZFf6shyEfFBXYGHzz7V3al,WHY did I just see a complete AT&T commercial in only Spanish??? 🤬🤬🤬This is America and our language here is English!!!🤬🤬🤬🤬🤬,"""2023-04-18T01:49:46.000Z""",0,3,facebook
kik███ole███,Sorry mate I won't buy your course,"""2024-06-26T15:31:54.000Z""",1,1,tiktok
ufc,"They're making every minute count! 😲

Tune in to @ESPNPlus &amp; ESPN2 NOW to watch #UFCTampa!","""2024-12-15T04:08:49.000Z""",475,63,twitter
Che███aFC███,"Let's keep pushing Blues! 💪

Follow the game on the Chelsea app:","""2024-12-15T20:02:55.000Z""",2128,90,twitter
feh███,❤👏👏,2024-11-05T20:48:18.000Z,1,1,instagram
Bro███ynN███,"ISO JOE 🥶

On this day in 2012, @TheJoeJohnson7 delivered the game-winner in a double overtime thriller. With @JerrySeinfeld in the building, Ian Eagle delivered an iconic line.","""2024-12-14T17:23:41.000Z""",447,11,twitter
Bar███ysW███,"Right place right time!

@alessiarusso7 finishes off the set-piece for @ArsenalWFC!

#BarclaysWSL","""2024-12-15T14:53:15.000Z""",956,7,twitter
Unk███n,So if I deposit money let’s say 4 k after the 9th it will be reduced to 5% or will I get 5.2% on that 4 k?,"""2024-08-26T16:47:48.000Z""",1,5,tiktok
WWE,"WHAT. A. MATCH. 

@Gunther_AUT leaves #SNME STILL the World Heavyweight Champion!","""2024-12-15T02:07:19.000Z""",7324,359,twitter
viv███uot███pia███,"The OPA is revolution, both in such a short time and in the hands of the communities, congratulations to all involved.",2024-10-29T20:47:30.000Z,1,1,instagram
Jac███lin███,Trade with @Karen_Kimberly_fx.,"""2024-08-29T21:48:10.000Z""",0,0,tiktok
Ifty,How many years have you been investing for?,"""2024-11-25T18:48:12.000Z""",0,1,tiktok
ind███sph███gra██████,beautiful picture,2022-11-05T10:25:38.000Z,1,1,instagram
Bar███ysW███,"A first #BarclaysWSL victory over Manchester City!

What a way to finish the year for @EvertonWomen!","""2024-12-15T17:37:00.000Z""",231,2,twitter
pfbid0fYTkEXxtreYTq4ofWyeb6FhHsCPWwV958P13z5qcW7AH4xNDcJCC7wc6JijhYSytl,They stole 121$ from me and won’t refund the amount even when the order was never completed by the store and was canceled.,"""2024-01-27T18:57:06.000Z""",0,1,facebook
rsc███erl███t,Sunday is football. 🟣⚪️ #stvand,"""2024-12-15T07:40:59.000Z""",122,2,twitter
Ran███sFC███,"HALF-TIME: Rangers 1-0 Celtic | #PremierSportsCup  

Nedim Bajrami sends us in with the HT advantage.

📲 Follow the second-half live in our Match Hub:","""2024-12-15T16:22:04.000Z""",1140,91,twitter
100002584068229,JM,"""2024-11-28T14:22:09.000Z""",0,0,facebook
pfbid02xzjHR5LrKYTpbR5nberKrMdS7KefmVYPdyTTRr1Y4WEcSAGeyCViMWBmRDS6PgLml,Juliette Beaucarne I chose my birthday present,"""2024-04-22T09:25:44.000Z""",0,0,facebook
ufc,"Wrapping up the #UFCTampa prelims 👏

@Menace155 vs @OttmanAzaitar 

[ Live RIGHT NOW on @ESPNPlus ]","""2024-12-15T02:44:31.000Z""",245,41,twitter
Met███ole███,"➡️ Globo employee dies after being confused with militia in bar

Jhonata Lima Almeida, 30, was an assembler at Globo Studios and was in a bar in Nova Iguaçu when he was shot

Read:","""2024-12-15T17:29:28.000Z""",136,20,twitter
bus███ss,"President Yoon Suk Yeol’s demise may have been swift and shocking, but he is just the latest in a growing list of South Korean leaders who’ve seen their fortunes turn after rising to power.

A look at the former heads of state and what happened to them ⤵","""2024-12-16T01:46:10.000Z""",13,2,twitter
and███ett███37,Hey 3 more weeks then we are @vroni.dieamrheIfe @Madmast3r & @ahmed906827 also there,2022-10-17T22:41:47.000Z,1,1,instagram
pfbid02XC1EeH4VBCwg3h9a3znSfiZh1ePamcVp5XvSSRzu9dSsVj8SjBYrikkCwL3demLtl,J D M all the way,"""2024-11-29T14:57:51.000Z""",0,0,facebook
Jay███rdt███,Nope XRP is,"""2024-11-16T16:40:55.000Z""",1,0,tiktok
jim███21,if U want daily payout it's better to do the t212 cash ISA which is 5.1% per day. the dividends one doesn't come close to that,"""2024-11-07T17:29:15.000Z""",32,4,tiktok
pfbid023dw64e2NLt52a8t4Fc2Qg4uLBHQf4Qwnukdv6iGuVmhiMJosxb2DqWirvKNC4J8kl,AT&T Business Why don't you have a regular AT&T Facebook page?,"""2024-01-25T20:53:55.000Z""",0,0,facebook
tvg███o,"My Reborn 😭😭😭 #Renascer Won the category ""Novel"" ❤️ #Melhoresdoano #Domingão","""2024-12-15T23:03:25.000Z""",280,18,twitter
pfbid031CPwuzdPatoqZYZmZiK3SFeQnQy6xggkGfQ7jPcFy7cjCTksxmrQfCcuQHTEAopwl,It’s like Groundhog Day calling your customer service. I’ve been trying for over a week to get an email to return or old phones. I’ve invested over 10 hours into it and trying to access my account all because the sales person entered the wrong email address when our account was set up. Where can I find a confident business representative from AT&T to help get this solved?,"""2024-01-09T18:07:50.000Z""",0,2,facebook
she███ugh███,😁,"""2024-11-15T02:17:42.000Z""",0,0,tiktok
tvg███o,"""Music of the Year"" is ""Two sad"" by Simone Mendes 🥳🥳🥳 You deserveeeeee, colleague #melhoresdoano #Sunday","""2024-12-15T22:24:17.000Z""",934,95,twitter
lch███tia███rez███,Hahahaha @ednaisamazing333 and that photo of Ricciardo?,2024-11-01T02:38:54.000Z,1,1,instagram
kri███phe███,Thank you for your recommendation to @PAULWHEELERFX I’m so amazed with my profit today,"""2024-08-21T10:49:38.000Z""",0,0,tiktok
CPFC,"Glasner.

#CPFC // #BHACRY","""2024-12-15T15:31:00.000Z""",856,15,twitter
nyp███,YouTube singer arrested in Iran after performing online concert while not wearing hijab,"""2024-12-15T18:29:58.000Z""",69,51,twitter
Fol███_To███spi███,S&P up almost 1% today that's £1k you did not get....its less stressful staying invested. your not smarter than the market,"""2024-10-08T19:25:28.000Z""",5,0,tiktok
ppp███o_y███,Used to like Milo more Until turning into paper tubes Therefore stop eating and eat Ovaltine instead And now I like Ovaltine more 😂,"""2024-02-10T13:42:31.000Z""",3,0,tiktok
ewu███ena███x,I’d share with @akohsuah_xandie ❤️,2024-04-12T15:09:47.000Z,1,1,instagram
Jay,Where did you get the 80k from?,"""2024-11-04T10:43:06.000Z""",0,4,tiktok
ann███eli███,Meanwhile the consumer's physical and mental health is getting worse that no one deserves to pay for a service that is not being provided. Now the talons with absurd values ​​is not lacking ... here in Uruçui the employees with that bad attentive that only Jesus in the cause.,2024-10-29T14:44:51.000Z,1,1,instagram
nyp███,The change Paige Spiranac looks to make to posts in new year after ‘overthinking’ things in 2024,"""2024-12-15T22:06:31.000Z""",54,27,twitter
pfbid02wZcy6qzMqFjdC4EE1FzbLs98GZ3z6ggrxH4Kdb5YWfLTH5MFPFWxQNUzqpcwdWZPl,"Congratulations to all the people who work there, they really form a great team and above all they are very professional 
I love your job 
Blessings today and always 🤗🤗🤗🤗🤗🤗🤗🤗","""2023-10-18T11:42:35.000Z""",0,0,facebook
pfbid0cYpPaHwEkS9NqKz3sAS1GJNp4eNkXsmnL4szGkqqfrBA7DNdFgTKYqeN83e45a5Ml,"I am going to give you the defender's data to the consumer, they steal us from the front of me I disconnect an agent by mistake and do not want to assume their fault!","""2024-03-30T22:25:58.000Z""",0,0,facebook
Ran███sFC███,"FULL-TIME: Rangers 3-3 Celtic | #PremierSportsCup

We go to Extra-Time at Hampden.","""2024-12-15T17:30:39.000Z""",962,77,twitter
pix███nov███nam███,Jdksnc🥰😁😁cnskake chfkr,"""2024-12-11T09:28:35.000Z""",0,0,tiktok
Cel███FC,"🚌👋 Final Focused 
 
#CELRAN | #PremierSportsCup | #CelticFC🍀","""2024-12-15T14:30:00.000Z""",385,7,twitter
pfbid02iRt23EiLTL9BY6jckp2RZTnifh6PDn9o6hBYiUFBfXoqSz2KooLGfnwuJppy5fiwl,Do you really think having 2 different conversations via text & DM is new?,"""2024-01-16T11:11:06.000Z""",0,0,facebook
ufc,"Last fight of 2024 is here 🫡

@ColbyCovMMA vs @Newmansa94 

[ #UFCTampa is LIVE on @ESPNPlus &amp; ESPN2 ]","""2024-12-15T05:49:57.000Z""",429,60,twitter
lhw███980███,👏👏👏,2024-05-30T20:20:55.000Z,1,1,instagram
emi███i_a███d78███,"God willing, enlightening",2024-07-02T15:07:48.000Z,1,1,instagram
ala███bda███di,How much is the price,2024-07-18T16:51:26.000Z,1,1,instagram
bus███ss,"Canadian Housing Minister Sean Fraser is resigning from cabinet and doesn’t plan to run in the next election, a move that comes as Justin Trudeau’s Liberal Party languishes in the polls with an election looming in 2025","""2024-12-16T02:10:27.000Z""",103,30,twitter
dr.███rin███far███,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,2024-06-04T14:20:48.000Z,1,2,instagram
Ran███sFC███,"ET | HALF-TIME: Rangers 3-3 Celtic | #PremierSportsCup  

All level after the first-half of ET.","""2024-12-15T17:50:32.000Z""",350,21,twitter
